"","_id","field","description","createdBy","updatedAt","createdAt","isDeleted","isActive","spOutputs","outputs","inputs","context_filter","context_set","shareWithSP","intentType","__v","updatedBy"
"142","5b053272d3765900147d364d","GONJOY",NA,"5a502b7306f776d2ffa2fea6",2018-05-23 16:26:27,2018-05-23 14:31:58,TRUE,TRUE,"list()","5b053272d3765900147d364c","c(""5b053272d3765900147d364a"", ""5b053272d3765900147d364b"", ""5b0533c3d3765900147d36a4"", ""5b0533c3d3765900147d36a5"", ""5b0533c3d3765900147d36a6"", ""5b0533c3d3765900147d36a7"")","NULL","NULL",FALSE,"0",0,"5a502b7306f776d2ffa2fea6"
"143","5b0346057532fd001402ec0f","intent",NA,"5a25cd17f36d280fefe391ac",2018-08-22 23:34:52,2018-05-22 04:42:13,FALSE,TRUE,"list()","5b0346057532fd001402ec0e","c(""5b0346057532fd001402ec07"", ""5b0346057532fd001402ec08"", ""5b0346057532fd001402ec09"", ""5b0346057532fd001402ec0a"", ""5b0346057532fd001402ec0b"", ""5b0346057532fd001402ec0c"", ""5b0346057532fd001402ec0d"", ""5b0348ad7532fd001402ec13"", ""5b7d8d4e78af1c1c0917d895"", ""5b7d90ac70d1740014556760"", ""5b7d90ac70d1740014556761"")","list()","list()",FALSE,"0",1,"5a25cd17f36d280fefe391ac"
"144","5b034adb7532fd001402ec2c","ANGRY_LOVER",NA,"5a25cd17f36d280fefe391ac",2019-05-08 11:16:16,2018-05-22 04:42:13,FALSE,TRUE,"list()","5b034adb7532fd001402ec2b","c(""5b034adb7532fd001402ec24"", ""5b034adb7532fd001402ec25"", ""5b034adb7532fd001402ec26"", ""5b034adb7532fd001402ec27"", ""5b034adb7532fd001402ec28"", ""5b034adb7532fd001402ec29"", ""5b034adb7532fd001402ec2a"", ""5b16e6296967d300142796d4"", ""5b16e6296967d300142796d5"", ""5b16e6296967d300142796d6"")","list()","list()",FALSE,"0",0,"5a502b7306f776d2ffa2fea6"
"145","5b034bbd7532fd001402ec37","ask_angry",NA,"5a25cd17f36d280fefe391ac",2018-05-22 04:42:13,2018-05-22 04:42:13,FALSE,TRUE,"list()","5b034bbd7532fd001402ec36","c(""5b034bbd7532fd001402ec2f"", ""5b034bbd7532fd001402ec30"", ""5b034bbd7532fd001402ec31"", ""5b034bbd7532fd001402ec32"", ""5b034bbd7532fd001402ec33"", ""5b034bbd7532fd001402ec34"", ""5b034bbd7532fd001402ec35"")","NULL","NULL",FALSE,"0",0,NA
"146","5b034db77532fd001402ec65","SHOWBIZ_SKY",NA,"5a25cd17f36d280fefe391ac",2018-08-21 17:30:11,2018-05-22 04:42:13,FALSE,TRUE,"list()","5b034db77532fd001402ec64","c(""5b034db77532fd001402ec5c"", ""5b034db77532fd001402ec5d"", ""5b034db77532fd001402ec5e"", ""5b034db77532fd001402ec5f"", ""5b034db77532fd001402ec60"", ""5b034db77532fd001402ec61"", ""5b034db77532fd001402ec62"", ""5b034db77532fd001402ec63"", ""5b034e1d7532fd001402ec66"", ""5b034e1d7532fd001402ec67"", ""5b034e1d7532fd001402ec68"")","list()","list()",FALSE,"0",0,"5a25cd17f36d280fefe391ac"
"147","5b0380a07532fd001402ef1b","a_test","test_new_intent","5a4ee54d06f776d2ff83bedf",2018-06-14 15:06:21,2018-05-22 04:42:13,TRUE,TRUE,"list()","5b0380a07532fd001402ef1a","c(""5b0380a07532fd001402ef19"", ""5b03812b7532fd001402ef1c"", ""5b2221fd4300570014d0bd87"")","NULL","NULL",FALSE,"0",0,"5a4ee54d06f776d2ff83bedf"
"148","5b0381667532fd001402ef1f","what_to_eat_now",NA,"5a502b7306f776d2ffa2fea6",2018-12-07 14:08:23,2018-05-22 04:42:13,FALSE,TRUE,"list()","c(""5b08e727907d030014812a56"", ""5b08e8274b65870014e246f5"", ""5b08ee8f4b65870014e24995"", ""5b08ee8f4b65870014e24997"", ""5b08fc43026af300142fa179"", ""5b0b8b07f9e45f0014a21f9c"", ""5b0b8b07f9e45f0014a21f9e"", ""5b0b8b07f9e45f0014a21fa0"", ""5b0b8b07f9e45f0014a21fa2"", ""5b0b8b07f9e45f0014a21fa4"", ""5b0b8b07f9e45f0014a21fa6"", ""5b0b8b07f9e45f0014a21fa8"", ""5b0b8b07f9e45f0014a21faa"", ""5b0b8b07f9e45f0014a21fac"", ""5b0b8b07f9e45f0014a21fae"", ""5b0b8b07f9e45f0014a21fb0"", ""5b0b8b07f9e45f0014a21fb2"", ""5b0b8d7cf9e45f0014a21fb5"", 
""5b0b8d7cf9e45f0014a21fb7"", ""5b0b8d7cf9e45f0014a21fb9"", ""5b0b8d7cf9e45f0014a21fbb"", ""5b0b8d7cf9e45f0014a21fbd"", ""5b0b8d7cf9e45f0014a21fbf"", ""5b0b8d7cf9e45f0014a21fc1"", ""5b0b8d7cf9e45f0014a21fc3"", ""5b0b8d7cf9e45f0014a21fc5"", ""5b0b8d7cf9e45f0014a21fc7"", ""5b0b8d7cf9e45f0014a21fc9"", ""5b0b8d7cf9e45f0014a21fcb"", ""5b0ba14ff9e45f0014a21fcd"", ""5b0ba14ff9e45f0014a21fcf"", ""5b0ba14ff9e45f0014a21fd1"", ""5b0ba14ff9e45f0014a21fd3"", ""5b0ba14ff9e45f0014a21fd5"")","c(""5b2afeebc380a10014ade625"", ""5b2afeebc380a10014ade61d"", ""5b03829c7532fd001402f1f8"", ""5b03829c7532fd001402f1f9"", ""5b03829c7532fd001402f1fa"", ""5b03829c7532fd001402f1fb"", ""5b03829c7532fd001402f1fc"", ""5b03829c7532fd001402f1fd"", ""5b03829c7532fd001402f1fe"", ""5b03829c7532fd001402f1f7"", ""5b0381667532fd001402ef1d"", ""5b03829c7532fd001402f201"", ""5b03829c7532fd001402f202"", ""5b03829c7532fd001402f1ff"", ""5b03829c7532fd001402f204"", ""5b03829c7532fd001402f200"", ""5b03829c7532fd001402f206"", ""5b03829c7532fd001402f203"", 
""5b03829c7532fd001402f208"", ""5b05f005a357ea001446d27b"", ""5b03829c7532fd001402f205"", ""5b0786a7eb178000143824c7"", ""5b0786a7eb178000143824c8"", ""5b0786a7eb178000143824c9"", ""5b0786a7eb178000143824cb"", ""5b091003ce65c20014c363de"", ""5b091003ce65c20014c363db"", ""5b091003ce65c20014c363dc"", ""5b091003ce65c20014c363dd"", ""5b091003ce65c20014c363df"", ""5b262ecd7aa9ef00143043b1"", ""5b03829c7532fd001402f207"", ""5b0786a7eb178000143824ca"", ""5b262ecd7aa9ef00143043b2"", ""5b2acc48c380a10014ade28d"", ""5b2acc48c380a10014ade28a"", 
""5b2acc48c380a10014ade28b"", ""5b2acc48c380a10014ade28c"", ""5b2acc48c380a10014ade28e"", ""5b2afeebc380a10014ade627"", ""5b262ecd7aa9ef00143043af"", ""5b2afeebc380a10014ade614"", ""5b2afeebc380a10014ade615"", ""5b2afeebc380a10014ade616"", ""5b2afeebc380a10014ade617"", ""5b262ecd7aa9ef00143043b0"", ""5b2afeebc380a10014ade613"", ""5b2afeebc380a10014ade61a"", ""5b2afeebc380a10014ade61b"", ""5b2afeebc380a10014ade61c"", ""5b2afeebc380a10014ade618"", ""5b2afeebc380a10014ade61e"", ""5b2afeebc380a10014ade61f"", ""5b2afeebc380a10014ade620"", 
""5b2afeebc380a10014ade621"", ""5b2afeebc380a10014ade622"", ""5b2afeebc380a10014ade623"", ""5b2afeebc380a10014ade624"", ""5b2afeebc380a10014ade619"", ""5b2afeebc380a10014ade626"", ""5b2afeebc380a10014ade628"", ""5b31f244ed89f3001478ea5f"", ""5b31f244ed89f3001478ea5e"", ""5b31f244ed89f3001478ea60"", ""5b3980a782c3340014550cc8"", ""5b3980a782c3340014550cbb"", ""5b3980a782c3340014550cbc"", ""5b3980a782c3340014550cbd"", ""5b3980a782c3340014550cbe"", ""5b3980a782c3340014550cbf"", ""5b3980a782c3340014550cc0"", ""5b3980a782c3340014550cc1"", 
""5b3980a782c3340014550cc2"", ""5b3980a782c3340014550cc3"", ""5b3980a782c3340014550cc4"", ""5b3980a782c3340014550cc5"", ""5b3980a782c3340014550cc6"", ""5b3980a782c3340014550cc7"", ""5b3980a782c3340014550cc9"", ""5b39db16b3212e001460e4d0"", ""5b39db16b3212e001460e4c2"", ""5b39db16b3212e001460e4c5"", ""5b39db16b3212e001460e4c6"", ""5b39db16b3212e001460e4c7"", ""5b39db16b3212e001460e4cc"", ""5b39db16b3212e001460e4cd"", ""5b39db16b3212e001460e4ce"", ""5b39db16b3212e001460e4cf"", ""5b39db16b3212e001460e4d1"", ""5b39ded13134f60014c21c27"", 
""5b39ded13134f60014c21c26"", ""5b39ded13134f60014c21c28"", ""5b3c51b476927c00147c9c25"", ""5b3c51b476927c00147c9c20"", ""5b3c51b476927c00147c9c21"", ""5b3c51b476927c00147c9c22"", ""5b3c51b476927c00147c9c23"", ""5b3c51b476927c00147c9c24"", ""5b3c51b476927c00147c9c26"", ""5b558a1b7ee3100014053244"", ""5b558a1b7ee310001405323e"", ""5b558a1b7ee310001405323f"", ""5b558a1b7ee3100014053240"", ""5b558a1b7ee3100014053241"", ""5b558a1b7ee3100014053242"", ""5b558a1b7ee3100014053243"", ""5b7d8d1dbefa581bea0e8929"", ""5b05f005a357ea001446d27a"", 
""5b7d8d1dbefa581bea0e8929"", ""5b7d8d1dbefa581bea0e8929"", ""5b7d8d1dbefa581bea0e8926"", ""5b7d8d1dbefa581bea0e8926"", ""5b7d8d1dbefa581bea0e8925"", ""5b7d8d1dbefa581bea0e8928"", ""5b7d8d1dbefa581bea0e8928"", ""5b7d8d1dbefa581bea0e8927"", ""5c0a1c67ce47d10015522843"")","list()","list()",FALSE,"0",6,"5a502b7306f776d2ffa2fea6"
"149","5b03492f7532fd001402ec1f","joy_study","Joy có đc học hành tử tế ko vậy?","5a25cd17f36d280fefe391ac",2018-11-29 15:51:09,2018-05-22 04:42:13,FALSE,TRUE,"list()","5b03492f7532fd001402ec1e","c(""5b03492f7532fd001402ec14"", ""5b03492f7532fd001402ec16"", ""5b03492f7532fd001402ec17"", ""5b03492f7532fd001402ec18"", ""5b03492f7532fd001402ec19"", ""5b03492f7532fd001402ec1a"", ""5b03492f7532fd001402ec1b"", ""5b03492f7532fd001402ec1c"", ""5b03492f7532fd001402ec1d"", ""5b03492f7532fd001402ec15"", ""5b7d8d1dbefa581bea0e89a2"", ""5b7d8d1dbefa581bea0e89a0"", ""5b7d8d1dbefa581bea0e89a4"", ""5b7d8d1dbefa581bea0e89a0"", ""5b7d8d1dbefa581bea0e89a4"", ""5b7d8d1dbefa581bea0e89a1"", ""5b7d8d1dbefa581bea0e89a0"", ""5b7d8d1dbefa581bea0e89a4"", 
""5b7d8d1dbefa581bea0e89a1"", ""5b7d8d1dbefa581bea0e89a3"", ""5b7d8d1dbefa581bea0e89a0"", ""5bffa87d124b8600150d173e"")","list()","list()",FALSE,"0",6,"5a502b7306f776d2ffa2fea6"
"150","5b034ccf7532fd001402ec50","no_one_love",NA,"5a25cd17f36d280fefe391ac",2018-08-23 00:22:05,2018-05-22 04:42:13,FALSE,TRUE,"list()","5b034ccf7532fd001402ec4f","c(""5b034ccf7532fd001402ec4d"", ""5b034ccf7532fd001402ec45"", ""5b034ccf7532fd001402ec47"", ""5b034ccf7532fd001402ec48"", ""5b034ccf7532fd001402ec49"", ""5b034ccf7532fd001402ec4a"", ""5b034ccf7532fd001402ec4b"", ""5b034ccf7532fd001402ec4c"", ""5b034ccf7532fd001402ec46"", ""5b034ccf7532fd001402ec4e"", ""5b7d8d1dbefa581bea0e893d"", ""5b7d8d1dbefa581bea0e893d"", ""5b7d8d1dbefa581bea0e893f"", ""5b7d8d1dbefa581bea0e893d"", ""5b7d8d1dbefa581bea0e893f"", ""5b7d8d1dbefa581bea0e893e"")","list()","list()",FALSE,"0",4,"5a25cd17f36d280fefe391ac"
"151","5afcb1c2d5477f001484972d","yes","yes","5a25cd17f36d280fefe391ac",2019-04-25 16:38:22,2018-05-16 17:20:21,FALSE,TRUE,"list()","5b675e46c93296001415fdc1","c(""5afcb1c2d5477f0014849723"", ""5afcb1c2d5477f0014849724"", ""5afcb1c2d5477f0014849725"", ""5afcb1c2d5477f0014849726"", ""5afcb1c2d5477f0014849727"", ""5afcb1c2d5477f0014849728"", ""5afcb1c2d5477f0014849729"", ""5afcb1c2d5477f001484972a"", ""5afcb1c2d5477f001484972b"", ""5afcb3cfd5477f0014849781"", ""5afcb3cfd5477f0014849782"", ""5afcb3cfd5477f0014849783"", ""5afcb3cfd5477f0014849784"", ""5afcb3cfd5477f0014849785"", ""5afcb3cfd5477f0014849786"", ""5afcb3cfd5477f0014849787"", ""5afcb3cfd5477f0014849788"", ""5afcb3cfd5477f0014849789"", 
""5afcb3cfd5477f001484978a"", ""5afcb3cfd5477f001484978b"", ""5bffb46e124b8600150d18e8"", ""5bffb46e124b8600150d18e9"", ""5bffb46e124b8600150d18ea"", ""5c0a1f181c19fd0015cba550"", ""5c0a1f181c19fd0015cba551"", ""5c0a1f181c19fd0015cba552"", ""5c0a1f181c19fd0015cba553"", ""5c0a1f181c19fd0015cba554"", ""5c0a1f181c19fd0015cba555"", ""5cc1800e19729c0016aa734e"", ""5cc1800e19729c0016aa734f"", ""5cc1800e19729c0016aa7350"", ""5cc1800e19729c0016aa7351"")","list()","list()",FALSE,"0",0,"5a502b7306f776d2ffa2fea6"
"152","5af98de291a9c228a0eade8b","i_miss_you","I miss you.",NA,2018-08-23 00:28:07,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1095ed8d1b332358c2a3","c(""5b0dc4fe4a2f6e65969ea8b2"", ""5af9e841bdeefc2daf84eab3"", ""5b0dc4fd4a2f6e65969ea801"", ""5b0dc4fe4a2f6e65969ea86e"", ""5b0dc4fe4a2f6e65969ea8df"", ""5b0dc4fe4a2f6e65969ea83e"", ""5b0dc4ce34c96b657c734c65"", ""5af9e88d7266be2de4bd4929"", ""5b7d8d1dbefa581bea0e89af"", ""5b7d8d1dbefa581bea0e89af"", ""5b7d8d1dbefa581bea0e89ae"", ""5b7d8d1dbefa581bea0e89ad"")","list()","list()",FALSE,"0",15,"5a25cd17f36d280fefe391ac"
"153","5af98de291a9c228a0eade7b","how_are_you","How are you?",NA,2018-08-22 23:25:47,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1095ed8d1b332358c285","c(""5af9e841bdeefc2daf84eaa7"", ""5b0dc4ce34c96b657c734c1f"", ""5b0dc4fe4a2f6e65969ea8b1"", ""5b0dc4fd4a2f6e65969ea804"", ""5b0dc4fd4a2f6e65969ea7ec"", ""5b0dc4fe4a2f6e65969ea848"", ""5b0dc4fd4a2f6e65969ea7fd"", ""5b0dc4fe4a2f6e65969ea892"", ""5b7d8d1dbefa581bea0e88dc"", ""5af9e88d7266be2de4bd4918"", ""5b7d8d1dbefa581bea0e88da"", ""5b7d8d1dbefa581bea0e88da"", ""5b7d8d1dbefa581bea0e88d9"", ""5b7d8d1dbefa581bea0e88da"", ""5b7d8d1dbefa581bea0e88d9"", ""5b7d8d1dbefa581bea0e88db"", ""5b7d8d1dbefa581bea0e88dd"")","list()","list()",FALSE,"0",18,"5a25cd17f36d280fefe391ac"
"154","5af98de291a9c228a0eade71","where_do_you_live","Where do you live?",NA,2018-08-22 23:31:56,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1095ed8d1b332358c28b","c(""5af9e841bdeefc2daf84ea98"", ""5b0dc4ce34c96b657c734c83"", ""5b0dc4fe4a2f6e65969ea83f"", ""5b0dc4fe4a2f6e65969ea84d"", ""5b0dc4fe4a2f6e65969ea869"", ""5b0dc4fe4a2f6e65969ea842"", ""5b0dc4fe4a2f6e65969ea8ba"", ""5b7d8d1dbefa581bea0e88be"", ""5af9e88d7266be2de4bd490e"", ""5b7d8d1dbefa581bea0e88bc"", ""5b7d8d1dbefa581bea0e88bb"", ""5b7d8d1dbefa581bea0e88bd"", ""5b7d8d1dbefa581bea0e88bc"", ""5b7d8d1dbefa581bea0e88bc"", ""5b7d8d1dbefa581bea0e88bb"")","list()","list()",FALSE,"0",16,"5a25cd17f36d280fefe391ac"
"155","5af98de291a9c228a0eade5d","you_re_annoying","You're annoying.",NA,2018-08-21 17:46:51,2018-05-14 20:23:46,FALSE,TRUE,"list()","5af9fe9f6ac30d0014c6ef2c","c(""5af9e840bdeefc2daf84ea84"", ""5af9e88d7266be2de4bd48fa"", ""5af9fedb6ac30d0014c6ef2d"", ""5af9fedb6ac30d0014c6ef2e"")","list()","list()",FALSE,"0",4,"5a25cd17f36d280fefe391ac"
"156","5af98de291a9c228a0eade60","what_s_your_birth_date","What's your birth date?",NA,2018-08-21 17:45:20,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa00226ac30d0014c6ef37","c(""5af9e841bdeefc2daf84ea87"", ""5af9e88d7266be2de4bd48fd"", ""5afa00226ac30d0014c6ef34"", ""5afa00226ac30d0014c6ef35"", ""5afa00226ac30d0014c6ef36"")","list()","list()",FALSE,"0",4,"5a25cd17f36d280fefe391ac"
"157","5af98de291a9c228a0eade61","you_re_boring","You're boring.",NA,2018-06-10 03:32:03,2018-05-14 20:23:46,TRUE,TRUE,"list()","5b1c3943fc92500014d4d299","c(""5af9e841bdeefc2daf84ea88"", ""5af9e88d7266be2de4bd48fe"", ""5b1c3943fc92500014d4d298"")","NULL","NULL",TRUE,"0",5,"5a25cd17f36d280fefe391ac"
"158","5af98de291a9c228a0eade62","who_is_your_boss","Who is your boss?",NA,2018-08-22 23:32:32,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa01766ac30d0014c6ef4f","c(""5afa1df56ac30d0014c6f04c"", ""5afa028a6ac30d0014c6ef58"", ""5afa01766ac30d0014c6ef45"", ""5afa01766ac30d0014c6ef46"", ""5afa01766ac30d0014c6ef47"", ""5afa01766ac30d0014c6ef48"", ""5afa01766ac30d0014c6ef4d"", ""5afa01766ac30d0014c6ef4a"", ""5afa01766ac30d0014c6ef49"", ""5afa01766ac30d0014c6ef4b"", ""5af9e841bdeefc2daf84ea89"", ""5afa01766ac30d0014c6ef4c"", ""5afa028a6ac30d0014c6ef56"", ""5afa028a6ac30d0014c6ef57"", ""5afa028a6ac30d0014c6ef59"", ""5afa1d2a6ac30d0014c6f047"", ""5afa1df56ac30d0014c6f04b"", ""5afa01766ac30d0014c6ef4e"", 
""5afa9df337fc890014350b68"", ""5afa9df337fc890014350b69"", ""5afaa05b37fc890014350b6c"", ""5b030239864e64001433dd89"", ""5b030239864e64001433dd87"", ""5b030239864e64001433dd88"", ""5b7d8d1dbefa581bea0e88df"", ""5af9e88d7266be2de4bd48ff"", ""5b7d8d1dbefa581bea0e88df"", ""5b7d8d1dbefa581bea0e88df"", ""5b7d8d1dbefa581bea0e88de"", ""5b7d8d1dbefa581bea0e88de"", ""5b7d8d1dbefa581bea0e88e0"", ""5b7d8d1dbefa581bea0e88e2"", ""5b7d8d1dbefa581bea0e88e2"", ""5b7d8d1dbefa581bea0e88e1"")","list()","list()",FALSE,"0",10,"5a25cd17f36d280fefe391ac"
"159","5af98de291a9c228a0eade63","are_you_busy","Are you busy?",NA,2018-08-23 00:28:45,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1095ed8d1b332358c2a8","c(""5b0dc4fe4a2f6e65969ea835"", ""5af9e841bdeefc2daf84ea8a"", ""5afa01c96ac30d0014c6ef50"", ""5afa01c96ac30d0014c6ef51"", ""5afa01c96ac30d0014c6ef52"", ""5afa01c96ac30d0014c6ef53"", ""5afa01c96ac30d0014c6ef54"", ""5afa01c96ac30d0014c6ef55"", ""5b0dc4ce34c96b657c734bf6"", ""5b0dc4fe4a2f6e65969ea866"", ""5b0dc4fe4a2f6e65969ea8e2"", ""5b0dc4fe4a2f6e65969ea887"", ""5b0dc4fd4a2f6e65969ea7df"", ""5b0dc4fe4a2f6e65969ea8ae"", ""5af9e88d7266be2de4bd4900"", ""5b7d8d1dbefa581bea0e89c8"", ""5b7d8d1dbefa581bea0e89c8"", ""5b7d8d1dbefa581bea0e89c7"", 
""5b7d8d1dbefa581bea0e89c6"", ""5b7d8d1dbefa581bea0e89c5"")","list()","list()",FALSE,"0",17,"5a25cd17f36d280fefe391ac"
"160","5af98de291a9c228a0eade64","can_you_help_me","Can you help me?",NA,2018-08-21 17:33:46,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1096ed8d1b332358c2b4","c(""5af9e841bdeefc2daf84ea8b"", ""5af9e88d7266be2de4bd4901"", ""5afa030a6ac30d0014c6ef5a"", ""5afa030a6ac30d0014c6ef5b"", ""5afa030a6ac30d0014c6ef5c"", ""5afa030a6ac30d0014c6ef5d"", ""5afa030a6ac30d0014c6ef5e"", ""5afa030a6ac30d0014c6ef5f"", ""5b0dc4ce34c96b657c734c1e"", ""5b0dc4fe4a2f6e65969ea8d8"", ""5b0dc4fd4a2f6e65969ea814"", ""5b0dc4fe4a2f6e65969ea8c1"", ""5b0dc4fe4a2f6e65969ea8b3"", ""5b0dc4fd4a2f6e65969ea807"", ""5b0dc4fe4a2f6e65969ea820"", ""5b0dc4fe4a2f6e65969ea87a"")","list()","list()",FALSE,"0",13,"5a25cd17f36d280fefe391ac"
"161","5af98de291a9c228a0eade67","you_re_fired","You're fired.",NA,2018-08-21 17:47:15,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1095ed8d1b332358c295","c(""5af9e841bdeefc2daf84ea8e"", ""5af9e88d7266be2de4bd4904"")","list()","list()",FALSE,"0",5,"5a25cd17f36d280fefe391ac"
"162","5af98de291a9c228a0eade6a","are_you_hungry","Are you hungry?",NA,2018-05-14 20:23:46,2018-05-14 20:23:46,TRUE,TRUE,"list()","5afa1095ed8d1b332358c282","c(""5af9e841bdeefc2daf84ea91"", ""5af9e88d7266be2de4bd4907"")","NULL","NULL",TRUE,"0",6,"5a502b7306f776d2ffa2fea6"
"163","5af98de291a9c228a0eade6d","where_do_you_work","Where do you work?",NA,2018-08-21 17:46:06,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1095ed8d1b332358c2aa","c(""5af9e841bdeefc2daf84ea94"", ""5af9e88d7266be2de4bd490a"")","list()","list()",FALSE,"0",5,"5a25cd17f36d280fefe391ac"
"164","5af98de291a9c228a0eade6f","are_you_ready","Are you ready?",NA,2018-08-21 17:32:25,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1096ed8d1b332358c2b6","c(""5af9e841bdeefc2daf84ea96"", ""5af9e88d7266be2de4bd490c"")","list()","list()",FALSE,"0",5,"5a25cd17f36d280fefe391ac"
"165","5af98de291a9c228a0eade72","you_re_right","You're right.",NA,2018-08-21 17:47:24,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1095ed8d1b332358c297","c(""5af9e841bdeefc2daf84ea99"", ""5af9e88d7266be2de4bd490f"")","list()","list()",FALSE,"0",5,"5a25cd17f36d280fefe391ac"
"166","5af98de291a9c228a0eade77","you_re_welcome","You're welcome.",NA,2018-08-21 17:47:32,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1095ed8d1b332358c298","c(""5af9e841bdeefc2daf84ea9e"", ""5af9e88d7266be2de4bd4914"")","list()","list()",FALSE,"0",5,"5a25cd17f36d280fefe391ac"
"167","5af98de291a9c228a0eade7d","nice_to_see_you","Nice to see you!",NA,2018-05-14 20:23:46,2018-05-14 20:23:46,TRUE,TRUE,"NULL","character(0)","character(0)","NULL","NULL",TRUE,"0",0,"5a25cd17f36d280fefe391ac"
"168","5af98de291a9c228a0eade7e","nice_to_talk_to_you","Nice to talk to you!",NA,2018-08-21 17:42:21,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1095ed8d1b332358c299","c(""5af9e841bdeefc2daf84eaac"", ""5af9e88d7266be2de4bd4922"")","list()","list()",FALSE,"0",5,"5a25cd17f36d280fefe391ac"
"169","5af98de291a9c228a0eade80","i_m_very_angry_right_now","I'm very angry right now.",NA,2018-05-14 20:23:46,2018-05-14 20:23:46,TRUE,TRUE,"NULL","character(0)","character(0)","NULL","NULL",TRUE,"0",0,"5a25cd17f36d280fefe391ac"
"170","5af98de291a9c228a0eade81","i_m_back","I'm back!",NA,2018-08-23 00:25:06,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1096ed8d1b332358c2b9","c(""5b0dc4fe4a2f6e65969ea894"", ""5af9e841bdeefc2daf84eab6"", ""5b0dc4ce34c96b657c734c37"", ""5b0dc4fe4a2f6e65969ea88c"", ""5b0dc4fe4a2f6e65969ea838"", ""5b0dc4fe4a2f6e65969ea861"", ""5b0dc4fe4a2f6e65969ea867"", ""5af9e88e7266be2de4bd492c"", ""5b7d8d1dbefa581bea0e8972"", ""5b7d8d1dbefa581bea0e8972"", ""5b7d8d1dbefa581bea0e8971"")","list()","list()",FALSE,"0",14,"5a25cd17f36d280fefe391ac"
"171","5af98de291a9c228a0eade84","i_don_t_want_to_talk","I don't want to talk.",NA,2018-08-21 17:38:48,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1095ed8d1b332358c2a4","c(""5af9e841bdeefc2daf84eaad"", ""5af9e88d7266be2de4bd4923"", ""5b0dc4ce34c96b657c734c12"", ""5b0dc4fd4a2f6e65969ea7eb"", ""5b0dc4fe4a2f6e65969ea822"", ""5b0dc4fe4a2f6e65969ea84a"", ""5b0dc4fe4a2f6e65969ea8b4"", ""5b0dc4fe4a2f6e65969ea8ad"", ""5b0dc4fe4a2f6e65969ea8cc"", ""5b0dc4fe4a2f6e65969ea8a8"", ""5b0dc4fe4a2f6e65969ea8bc"", ""5b0dc4fe4a2f6e65969ea8d0"", ""5b0dc4fd4a2f6e65969ea7e4"", ""5b0dc4fe4a2f6e65969ea8c2"")","list()","list()",FALSE,"0",17,"5a25cd17f36d280fefe391ac"
"172","5af98de291a9c228a0eade85","i_m_good","I'm good.",NA,2018-08-21 17:39:46,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1095ed8d1b332358c2a5","c(""5af9e841bdeefc2daf84eab2"", ""5af9e88d7266be2de4bd4928"")","list()","list()",FALSE,"0",5,"5a25cd17f36d280fefe391ac"
"173","5af98de291a9c228a0eade86","today_is_my_birthday","Today is my birthday.",NA,2018-08-23 00:29:56,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1095ed8d1b332358c2af","c(""5b0dc4fe4a2f6e65969ea898"", ""5af9e841bdeefc2daf84eab7"", ""5b0dc4ce34c96b657c734c05"", ""5b0dc4fe4a2f6e65969ea82b"", ""5b0dc4fe4a2f6e65969ea84e"", ""5b0dc4fe4a2f6e65969ea83d"", ""5b0dc4fe4a2f6e65969ea858"", ""5b0dc4fd4a2f6e65969ea80b"", ""5b0dc4fe4a2f6e65969ea8dc"", ""5b0dc4fe4a2f6e65969ea8a6"", ""5b0dc4fe4a2f6e65969ea87f"", ""5b0dc4fe4a2f6e65969ea8af"", ""5b0dc4fe4a2f6e65969ea8d6"", ""5af9e88e7266be2de4bd492d"", ""5b7d8d1dbefa581bea0e8978"", ""5b7d8d1dbefa581bea0e8978"", ""5b7d8d1dbefa581bea0e8979"", ""5b7d8d1dbefa581bea0e897a""
)","list()","list()",FALSE,"0",21,"5a25cd17f36d280fefe391ac"
"174","5af98de291a9c228a0eade87","i_am_here","I am here.",NA,2018-08-21 17:38:08,2018-05-14 20:23:46,FALSE,TRUE,"list()","5afa1095ed8d1b332358c2b2","c(""5af9e841bdeefc2daf84eaa9"", ""5af9e88d7266be2de4bd491a"")","list()","list()",FALSE,"0",5,"5a25cd17f36d280fefe391ac"
"175","5af98de291a9c228a0eade88","i_m_so_lonely","I'm so lonely.",NA,2018-05-14 20:23:46,2018-05-14 20:23:46,TRUE,TRUE,"NULL","character(0)","character(0)","NULL","NULL",TRUE,"0",0,"5a25cd17f36d280fefe391ac"
