"","_id","field","createdBy","updatedAt","createdAt","isDeleted","isActive","isTrained","__v","updatedBy","content","language"
"1873","5b7d8d1dbefa581bea0e89b6","no_problem",NA,2018-08-23 00:21:21,2018-08-22 23:19:40,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," No worries ","en"
"1874","5b7d8d1dbefa581bea0e89bb","emo_fat",NA,2018-12-07 14:21:13,2018-08-22 23:19:40,FALSE,TRUE,FALSE,0,"5a502b7306f776d2ffa2fea6"," I am gaining weight ","en"
"1875","5b7d8d1dbefa581bea0e89c0","you_re_beautiful",NA,2018-08-23 00:23:57,2018-08-22 23:19:40,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," I love your appearance","en"
"1876","5b7d8d1dbefa581bea0e89c5","are_you_busy",NA,2018-08-23 00:28:45,2018-08-22 23:19:40,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac","Hello? Are you busy? ","en"
"1877","5b7d8d1dbefa581bea0e88c2","you_re_a_chatbot",NA,2018-08-22 23:34:04,2018-08-22 23:19:40,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," How do you know what to say?","en"
"1878","5b7d8d1dbefa581bea0e8966","birthday",NA,2018-08-22 23:47:16,2018-08-22 23:19:40,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Where do they give birthday promotions?","en"
"1879","5b7d8d1dbefa581bea0e8949","do_you_have_a_hobby",NA,2018-08-23 00:28:19,2018-08-22 23:19:40,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Do you have a past time? ","en"
"1880","5b7d8d1dbefa581bea0e89cd","what_do_i_look_like",NA,2018-08-23 00:30:09,2018-08-22 23:19:40,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Do you think I'm beautiful? ","en"
"1881","5b7d8d1dbefa581bea0e89cc","what_do_i_look_like",NA,2018-08-23 00:30:09,2018-08-22 23:19:40,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Do you think I'm pretty? ","en"
"1882","5b7d8d1dbefa581bea0e89ce","what_do_i_look_like",NA,2018-08-23 00:30:09,2018-08-22 23:19:40,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Do you think I'm handsome?","en"
"1883","5b7d8d1dbefa581bea0e89ca","what_do_i_look_like",NA,2018-08-23 00:30:09,2018-08-22 23:19:40,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," What do you think of me? ","en"
"1884","5b7d8cff2032991bd0a2de69","hi",NA,2018-08-22 23:21:02,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Hey Joy ","en"
"1885","5b7d8cff2032991bd0a2de68","hi",NA,2018-08-22 23:21:02,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac","Hi Joy ","en"
"1886","5b7d8cff2032991bd0a2de6a","hi",NA,2018-08-22 23:21:02,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," What's up Joy ","en"
"1887","5b7d8cff2032991bd0a2de6e","hi",NA,2018-08-22 23:21:02,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Greetings ","en"
"1888","5b7d8cff2032991bd0a2de6f","hi",NA,2018-08-22 23:21:02,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Are you there? ","en"
"1889","5b7d8cff2032991bd0a2de6d","hi",NA,2018-08-22 23:21:02,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Yo ","en"
"1890","5b7d8cff2032991bd0a2de6b","hi",NA,2018-08-22 23:21:02,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Hello ","en"
"1891","5b7d8cff2032991bd0a2de75","good_morning",NA,2018-08-24 03:42:12,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac","Good morning ","en"
"1892","5b7d8cff2032991bd0a2de70","hi",NA,2018-08-22 23:21:02,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Can you help?","en"
"1893","5b7d8cff2032991bd0a2de71","good_evening",NA,2018-08-22 23:21:39,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac","Good evening ","en"
"1894","5b7d8cff2032991bd0a2de77","good_morning",NA,2018-08-24 03:42:12,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Where should I eat breakfast?","en"
"1895","5b7d8cff2032991bd0a2de6c","hi",NA,2018-08-22 23:21:02,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Hi ","en"
"1896","5b7d8cff2032991bd0a2de73","good_evening",NA,2018-08-22 23:21:39,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Where should I eat dinner? ","en"
"1897","5b7d8cff2032991bd0a2de72","good_evening",NA,2018-08-22 23:21:39,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," I want dinner tonight ","en"
"1898","5b7d8cff2032991bd0a2de74","good_evening",NA,2018-08-22 23:21:39,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," What should I eat tonight?","en"
"1899","5b7d8cff2032991bd0a2de76","good_morning",NA,2018-08-24 03:42:12,2018-08-22 23:19:10,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," I want breakfast ","en"
"1900","5b7d8a329de64e1abf227595","good_evening",NA,2018-08-22 23:21:39,2018-08-22 23:07:12,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," What should I eat tonight?","en"
"1901","5b7d8a329de64e1abf22759b","hi",NA,2018-08-22 23:14:40,2018-08-22 23:07:12,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," I want dinner tonight ","en"
"1902","5b7d8a329de64e1abf227596","good_morning",NA,2018-08-22 23:15:09,2018-08-22 23:07:12,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac","Good evening ","en"
"1903","5b7d8a329de64e1abf22759d","hi",NA,2018-08-22 23:14:40,2018-08-22 23:07:12,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," What should I eat tonight?","en"
"1904","5b7d8a329de64e1abf227599","good_morning",NA,2018-08-22 23:15:09,2018-08-22 23:07:12,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," What should I eat tonight?","en"
"1905","5b7d8a329de64e1abf227593","good_evening",NA,2018-08-22 23:21:39,2018-08-22 23:07:12,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," I want dinner tonight ","en"
"1906","5b7d8a329de64e1abf227594","good_evening",NA,2018-08-22 23:21:39,2018-08-22 23:07:12,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Where should I eat dinner? ","en"
"1907","5b7d8a329de64e1abf227592","good_evening",NA,2018-08-22 23:21:39,2018-08-22 23:07:12,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac","Good evening ","en"
"1908","5b7d8a329de64e1abf22759a","hi",NA,2018-08-22 23:14:40,2018-08-22 23:07:12,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac","Good evening ","en"
"1909","5b7d8a329de64e1abf227598","good_morning",NA,2018-08-22 23:15:09,2018-08-22 23:07:12,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Where should I eat dinner? ","en"
"1910","5b7d8a329de64e1abf227597","good_morning",NA,2018-08-22 23:15:09,2018-08-22 23:07:12,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," I want dinner tonight ","en"
"1911","5b7d8a329de64e1abf22759c","hi",NA,2018-08-22 23:14:40,2018-08-22 23:07:12,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac"," Where should I eat dinner? ","en"
"1912","5b7d8462eeebe9186f5729c3","giang_sinh",NA,2018-08-23 00:18:45,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1913","5b7d8462eeebe9186f5729bd","promotion",NA,2018-08-22 23:43:10,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1914","5b7d8462eeebe9186f5729be","birthday",NA,2018-08-22 23:47:16,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1915","5b7d8462eeebe9186f5729ba","who_are_you",NA,2018-08-22 23:32:12,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1916","5b7d8462eeebe9186f5729b8","how_are_you",NA,2018-08-22 23:25:47,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1917","5b7d8462eeebe9186f5729b9","good_morning",NA,2018-08-22 23:03:52,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1918","5b7d8462eeebe9186f5729f7","i_miss_you",NA,2018-08-23 00:28:07,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1919","5b7d8462eeebe9186f5729f2","su_kien_hot",NA,2018-08-23 00:18:56,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1920","5b7d8462eeebe9186f5729ed","study",NA,2018-08-23 00:23:42,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1921","5b7d8462eeebe9186f5729e8","i_m_just_testing_you",NA,2018-08-23 00:25:17,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1922","5b7d8462eeebe9186f5729e3","what_s_up",NA,2018-08-23 00:30:21,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1923","5b7d8462eeebe9186f5729d9","money",NA,2018-08-23 00:23:29,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1924","5b7d8462eeebe9186f5729de","alone",NA,2018-08-23 00:21:35,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1925","5b7d8462eeebe9186f5729d4","what_to_eat_now",NA,2018-08-22 23:37:54,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1926","5b7d8462eeebe9186f5729cf","mon_ngon",NA,2018-08-22 23:37:35,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1927","5b7d8462eeebe9186f5729c0","hungry",NA,2018-08-22 23:35:08,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1928","5b7d8462eeebe9186f5729c5","where_do_you_live",NA,2018-08-22 23:31:56,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1929","5b7d8462eeebe9186f5729ca","thanks_joy",NA,2018-08-23 00:19:41,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1930","5b7d8462eeebe9186f5729f3","joy_study",NA,2018-08-23 00:20:36,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1931","5b7d8462eeebe9186f5729f8","are_you_sure",NA,2018-08-23 00:29:14,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1932","5b7d8462eeebe9186f5729bb",NA,NA,2018-08-22 22:42:25,2018-08-22 22:42:25,FALSE,TRUE,FALSE,0,NA,NA,"en"
"1933","5b7d8462eeebe9186f5729ee","i_m_back",NA,2018-08-23 00:25:06,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1934","5b7d8462eeebe9186f5729df","emo_happy",NA,2018-08-23 00:22:57,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1935","5b7d8462eeebe9186f5729e4","sorry_joy",NA,2018-08-23 00:20:05,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1936","5b7d8462eeebe9186f5729d5","nearby",NA,2018-08-22 23:46:14,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1937","5b7d8462eeebe9186f5729e9","are_you_busy",NA,2018-08-23 00:28:45,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1938","5b7d8462eeebe9186f5729da","i_don_t_care",NA,2018-08-23 00:24:51,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1939","5b7d8462eeebe9186f5729d0","good_evening",NA,2018-08-22 23:21:39,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1940","5b7d8462eeebe9186f5729cb","hi",NA,2018-08-22 23:03:30,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1941","5b7d8462eeebe9186f5729c1","an_vat",NA,2018-08-22 23:36:36,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1942","5b7d8462eeebe9186f5729c6","you_re_a_chatbot",NA,2018-08-22 23:34:04,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1943","5b7d8462eeebe9186f5729bc","an_trang_mieng",NA,2018-08-22 23:36:17,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1944","5b7d8462eeebe9186f5729f6","i_can_t_sleep",NA,2018-08-23 00:24:26,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1945","5b7d8462eeebe9186f5729f1",NA,NA,2018-08-22 22:42:25,2018-08-22 22:42:25,FALSE,TRUE,FALSE,0,NA,NA,"en"
"1946","5b7d8462eeebe9186f5729ec","emo_boring",NA,2018-08-23 00:22:24,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1947","5b7d8462eeebe9186f5729e7","you_re_beautiful",NA,2018-08-23 00:23:57,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1948","5b7d8462eeebe9186f5729dd","joy_good",NA,2018-08-23 00:20:22,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1949","5b7d8462eeebe9186f5729d8","no_one_love",NA,2018-08-23 00:22:05,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1950","5b7d8462eeebe9186f5729e2","are_you_happy",NA,2018-08-23 00:29:00,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1951","5b7d8462eeebe9186f5729c9",NA,NA,2018-08-22 22:42:25,2018-08-22 22:42:25,FALSE,TRUE,FALSE,0,NA,NA,"en"
"1952","5b7d8462eeebe9186f5729d3","afternoon",NA,2018-08-22 23:35:36,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1953","5b7d8462eeebe9186f5729ce","breakfast",NA,2018-08-22 23:35:22,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1954","5b7d8462eeebe9186f5729ef","are_we_friends",NA,2018-08-23 00:28:33,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1955","5b7d8462eeebe9186f5729f4","sad_love",NA,2018-08-23 00:21:47,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1956","5b7d8462eeebe9186f5729ea","what_do_i_look_like",NA,2018-08-23 00:30:09,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1957","5b7d8462eeebe9186f5729f5","emo_hot",NA,2018-08-23 00:23:09,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1958","5b7d8462eeebe9186f5729c4","good_night",NA,2018-08-22 23:25:16,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1959","5b7d8462eeebe9186f5729f0","today_is_my_birthday",NA,2018-08-23 00:29:56,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1960","5b7d8462eeebe9186f5729bf","who_is_your_boss",NA,2018-08-22 23:32:32,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1961","5b7d8462eeebe9186f5729eb","love_joy",NA,2018-08-23 00:21:04,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1962","5b7d8462eeebe9186f5729e5","no_problem",NA,2018-08-23 00:21:21,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1963","5b7d8462eeebe9186f5729e6","emo_fat",NA,2018-08-23 00:22:42,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1964","5b7d8462eeebe9186f5729e0","nice_to_meet_you",NA,2018-08-23 00:24:11,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1965","5b7d8462eeebe9186f5729db","do_you_have_a_hobby",NA,2018-08-23 00:28:19,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1966","5b7d8462eeebe9186f5729e1","i_m_sleepy",NA,2018-08-23 00:25:35,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1967","5b7d8462eeebe9186f5729d7","joy_stupid",NA,2018-08-23 00:20:51,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1968","5b7d8462eeebe9186f5729cc","bye",NA,2018-08-22 23:26:21,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1969","5b7d8462eeebe9186f5729c7",NA,NA,2018-08-22 22:42:25,2018-08-22 22:42:25,FALSE,TRUE,FALSE,0,NA,NA,"en"
"1970","5b7d8462eeebe9186f5729d2","how_old_are_you",NA,2018-08-22 23:33:43,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1971","5b7d8462eeebe9186f5729c2","quan_moi",NA,2018-08-22 23:45:25,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1972","5b7d8462eeebe9186f5729cd","ask_joy",NA,2018-08-22 23:33:23,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1973","5b7d8462eeebe9186f5729c8","more_results",NA,2018-08-22 23:42:27,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1974","5b7d8462eeebe9186f5729dc","are_you_there",NA,2018-08-23 00:29:34,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1975","5b7d8462eeebe9186f5729d6","angry_joy",NA,2018-08-23 00:19:21,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1976","5b7d8462eeebe9186f5729d1","where_are_you_from",NA,2018-08-22 23:30:14,2018-08-22 22:42:25,TRUE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac",NA,"en"
"1977","5b7d93cf3c63ed001496f34c","button_da_thich","5a25cd17f36d280fefe391ac",2018-08-22 20:14:50,2018-08-22 20:14:50,FALSE,TRUE,FALSE,0,NA,"Where are my saved places?","en"
"1978","5b7d93cf3c63ed001496f349","button_da_thich","5a25cd17f36d280fefe391ac",2018-08-22 20:14:50,2018-08-22 20:14:50,FALSE,TRUE,FALSE,0,NA,"What are my favourite places? ","en"
"1979","5b7d93cf3c63ed001496f34b","button_da_thich","5a25cd17f36d280fefe391ac",2018-08-22 20:14:50,2018-08-22 20:14:50,FALSE,TRUE,FALSE,0,NA,"Favourite","en"
"1980","5b7d93cf3c63ed001496f34a","button_da_thich","5a25cd17f36d280fefe391ac",2018-08-22 20:14:50,2018-08-22 20:14:50,FALSE,TRUE,FALSE,0,NA,"Saved places","en"
"1981","5b7e0b0d3c63ed001496f38c","sp_how_reserve","5a502b7306f776d2ffa2fea6",2019-04-11 14:11:32,2018-08-22 20:14:50,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","t muốn đặt bàn trước có được không","vi"
"1982","5b7e0b0d3c63ed001496f38f","sp_how_reserve","5a502b7306f776d2ffa2fea6",2019-04-11 14:11:32,2018-08-22 20:14:50,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","nếu muốn đặt bàn trước thì sao","vi"
"1983","5b7e0b0d3c63ed001496f38a","sp_how_reserve","5a502b7306f776d2ffa2fea6",2019-04-11 14:11:32,2018-08-22 20:14:50,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","có đặt bàn trước được không","vi"
"1984","5b7e0b0d3c63ed001496f38b","sp_how_reserve","5a502b7306f776d2ffa2fea6",2019-04-11 14:11:32,2018-08-22 20:14:50,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","có cho đặt bàn trước không","vi"
"1985","5b7e0b0d3c63ed001496f38d","sp_how_reserve","5a502b7306f776d2ffa2fea6",2019-04-11 14:11:32,2018-08-22 20:14:50,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","đặt giữ chỗ có được không","vi"
"1986","5b7e0b0d3c63ed001496f38e","sp_how_reserve","5a502b7306f776d2ffa2fea6",2019-04-11 14:11:32,2018-08-22 20:14:50,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","giữ chỗ trước được không","vi"
"1987","5b7e0b0d3c63ed001496f390","sp_how_reserve","5a502b7306f776d2ffa2fea6",2019-04-11 14:11:32,2018-08-22 20:14:50,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","đặt giữ chỗ có được không","vi"
"1988","5b7d90ac70d1740014556760","intent","5a25cd17f36d280fefe391ac",2018-08-22 20:14:48,2018-08-22 20:14:48,FALSE,TRUE,FALSE,0,NA,"You're so smart!","en"
"1989","5b7de11770d17400145568f1","sp_is_reserve","5a25cd17f36d280fefe391ac",2019-04-11 14:13:50,2018-08-22 20:14:48,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","có bàn không ","vi"
"1990","5b7de11770d17400145568f0","sp_is_reserve","5a25cd17f36d280fefe391ac",2019-04-11 14:13:50,2018-08-22 20:14:48,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","còn bàn không ","vi"
"1991","5b7d90ac70d1740014556761","intent","5a25cd17f36d280fefe391ac",2018-08-22 20:14:48,2018-08-22 20:14:48,FALSE,TRUE,FALSE,0,NA,"Do you really know what I want?","en"
"1992","5b7de11770d17400145568ef","sp_is_reserve","5a25cd17f36d280fefe391ac",2019-04-11 14:13:50,2018-08-22 20:14:48,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","còn bàn trống không ?","vi"
"1993","5b7de11770d17400145568f2","sp_is_reserve","5a25cd17f36d280fefe391ac",2019-04-11 14:13:50,2018-08-22 20:14:48,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","đặt bàn được không ?","vi"
"1994","5b7de11770d17400145568f3","sp_is_reserve","5a25cd17f36d280fefe391ac",2019-04-11 14:13:50,2018-08-22 20:14:48,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","còn bàn để đặt không ","vi"
"1995","5b7d934a9f8dc40014a17602","location","5a25cd17f36d280fefe391ac",2018-08-22 20:14:46,2018-08-22 20:14:46,TRUE,TRUE,FALSE,0,NA,"","vi"
"1996","5b7d934a9f8dc40014a17601","location","5a25cd17f36d280fefe391ac",2018-09-09 21:38:43,2018-08-22 20:14:46,FALSE,TRUE,FALSE,0,"5a25cd17f36d280fefe391ac","where ","vi"
"1997","5b7de0e19f8dc40014a17bdf","sp_is_buffet","5a25cd17f36d280fefe391ac",2019-04-11 14:15:52,2018-08-22 20:14:46,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","nhiêu một suất buffet vầy","vi"
"1998","5b7de0e19f8dc40014a17bdd","sp_is_buffet","5a25cd17f36d280fefe391ac",2019-04-11 14:15:52,2018-08-22 20:14:46,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","có buffet không nhỉ","vi"
"1999","5b7de0e19f8dc40014a17bde","sp_is_buffet","5a25cd17f36d280fefe391ac",2019-04-11 14:15:52,2018-08-22 20:14:46,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","buffet giá nhiêu ta","vi"
"2000","5b7e2d18186c7c0014055960","sp_what_menu","5a502b7306f776d2ffa2fea6",2019-04-11 13:58:22,2018-08-22 20:14:45,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","có gì ngon không","vi"
"2001","5b7e2d18186c7c0014055963","sp_what_menu","5a502b7306f776d2ffa2fea6",2019-04-11 13:58:22,2018-08-22 20:14:45,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","quán có gì ngon","vi"
"2002","5b7d93d6186c7c0014054f10","button_da_thich","5a25cd17f36d280fefe391ac",2018-08-22 20:14:45,2018-08-22 20:14:45,FALSE,TRUE,FALSE,0,NA,"Favourite","en"
"2003","5b7d93d6186c7c0014054f11","button_da_thich","5a25cd17f36d280fefe391ac",2018-08-22 20:14:45,2018-08-22 20:14:45,FALSE,TRUE,FALSE,0,NA,"Where are my saved places?","en"
"2004","5b7d93d6186c7c0014054f0f","button_da_thich","5a25cd17f36d280fefe391ac",2018-08-22 20:14:45,2018-08-22 20:14:45,FALSE,TRUE,FALSE,0,NA,"Saved places","en"
"2005","5b7d93d6186c7c0014054f0e","button_da_thich","5a25cd17f36d280fefe391ac",2018-08-22 20:14:45,2018-08-22 20:14:45,FALSE,TRUE,FALSE,0,NA,"What are my favourite places? ","en"
"2006","5b7e2d18186c7c0014055962","sp_what_menu","5a502b7306f776d2ffa2fea6",2019-04-11 13:58:22,2018-08-22 20:14:45,FALSE,TRUE,FALSE,0,"5bf4be41b531d76e9337924b","ở đây món nào ngon ","vi"
